eligibility	ineligibility_reason	transaction_month	client_gstin	customer_gstin	supplier_name	invoice_no	transaction_no	document_date	total_taxable_value	gst_rate	igst	cgst	sgst	igst_not_eligible	cgst_not_eligible	sgst_not_eligible	cess	difference_in_amount	hsn	total_value	date_of_entry_in_the_books	date_of_payment_to_vendor	date_of_payment_of_tax_in_case_of_rcm	gstr_2a_month	month_of_availment	reversal_to_be_made	remarks	cy_py_flag	intra_state_flag	inter_state_flag	crossing_180_day	itc_transportation_of_passengers	purchase_of_vehicle	personal_consumption	health_insurance	life_insurance	construction	custom_search	rcm_eligibility
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0799	B1/OBI/00323/21-22	15/Apr/2021	36680.0	18.0	6602.4	0	0	0	0	0		0.0		43282.4	24/May/2021						62017  DIVYA BAI S RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0799	B1/OBI/00323/21-22	15/Apr/2021	33282.0	18.0	5990.76	0	0	0	0	0		0.0		39272.76	24/May/2021						62023  BHUPESH PARSHURAM CHAVAN RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0799	B1/OBI/00323/21-22	15/Apr/2021	30283.0	18.0	5450.94	0	0	0	0	0		0.0		35733.94	24/May/2021						62024  ANGELRAJ S RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0799	B1/OBI/00323/21-22	15/Apr/2021	27284.0	18.0	4911.12	0	0	0	0	0		0.0		32195.12	24/May/2021						62025  MANOJ K RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0800	B1/OBI/00324/21-22	15/Apr/2021	26185.0	18.0	4713.3	0	0	0	0	0		0.0		30898.3	24/May/2021						62026  JOSHUA EBENEZER R RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0800	B1/OBI/00324/21-22	15/Apr/2021	30283.0	18.0	5450.94	0	0	0	0	0		0.0		35733.94	24/May/2021						62033  THUMMOJI PRABHAKAR RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0800	B1/OBI/00324/21-22	15/Apr/2021	37262.0	18.0	6707.16	0	0	0	0	0		0.0		43969.16	24/May/2021						62036  GANESH KOTE NATARAJ RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0800	B1/OBI/00324/21-22	15/Apr/2021	37262.0	18.0	6707.16	0	0	0	0	0		0.0		43969.16	24/May/2021						62038  NANDAN N S RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0800	B1/OBI/00324/21-22	15/Apr/2021	33282.0	18.0	5990.76	0	0	0	0	0		0.0		39272.76	24/May/2021						62039  NARESHA S A RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0801	B1/OBI/00325/21-22	20/Apr/2021	34281.0	18.0	6170.58	0	0	0	0	0		0.0		40451.58	24/May/2021						62147  DAKARAPU RAHUL RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0801	B1/OBI/00325/21-22	20/Apr/2021	32282.0	18.0	5810.76	0	0	0	0	0		0.0		38092.76	24/May/2021						62149  FAZIL KHAN RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0770	B1/OBI/00321/21-22	07/Apr/2021	32282.0	18.0	5810.76	0	0	0	0	0		0.0		38092.76	24/May/2021						61285  PUTLA BRAHMENDRA RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33ADHFS5040G2Z9	Demo Supp Name	STW/CHN/0798	B1/OBI/00322/21-22	15/Apr/2021	43764.0	18.0	7877.52	0	0	0	0	0		0.0		51641.520000000004	24/May/2021						61854  YOGESHWARI ILLANGOVAN RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AAAFK5620L1ZI	Demo Supp Name	057/2021-22	B1/OBI/00202/21-22	16/Apr/2021	166666.67	18.0	30000	0	0	0	0	0		0.0		196666.67	14/May/2021	20/May/2021					STATUTORY AUDITTAX AUDIT AND INTERNAL AUDIT PROFESSIONAL FEES FOR INDIA STATUTORY COMPLIANCE AUDIT FOR THE MONTH OF  FEBRUARY 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AAAFK5620L1ZI	Demo Supp Name	056/2021-22	B1/OBI/00203/21-22	16/Apr/2021	225000.0	18.0	40500	0	0	0	0	0		0.0		265500.0	14/May/2021	20/May/2021					STATUTORY AUDITTAX AUDIT AND INTERNAL AUDIT PROFESSIONAL FEES FOR  PAYROLL AUDIT  FOR THE MONTH OF MARCH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29ALGPA7447J1ZU	Demo Supp Name	008/2021-22	B1/OBI/00198/21-22	26/Apr/2021	3150.0	18.0	0	283.5	283.5	0	0	0		0.0		3717.0	14/May/2021						TOWARDS INDOOR PLANTS HIRING CHARGES FOR THE MONTH OF APRIL 2021	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29ALGPA7447J1ZU	Demo Supp Name	007/2021-22	B2/OBI/00040/21-22	26/Apr/2021	7182.0	18.0	0	646.38	646.38	0	0	0		0.0		8474.76	13/May/2021						TWDS INDOOR PLANTS FOR APRIL MONTH	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAATS2468J3Z0	Demo Supp Name	BLR/SF/FY2021-22	B1/DPI/00136/21-22	03/May/2021	575000.0	18.0	0	51750	51750	0	0	0		0.0	995411	678500.0	04/May/2021	07/May/2021					Exp incurred t/w Non- STP statutory charges for  the period 1st April 2021 to 31st March 2022	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCC5320P1ZF	Demo Supp Name	1103210050	B1/OBI/00238/21-22	13/May/2021	19864.26	18.0	0	1787.78	1787.78	0	0	0		0.0		23439.819999999996	21/May/2021						TOWARDS  COMPREHENSIVE AMC OF AC FOR PERIOD OF 1-APRIL 2021 TO 30-SEP 2021(65702)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCC5320P1ZF	Demo Supp Name	1103210050	B1/OBI/00238/21-22	13/May/2021	19864.26	18.0	0	1787.78	1787.78	0	0	0		0.0		23439.819999999996	21/May/2021						TOWARDS  COMPREHENSIVE AMC OF AC FOR PERIOD OF 1-APRIL 2021 TO 30-SEP 2021(65702)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCC5320P1ZF	Demo Supp Name	1103210050	B1/OBI/00238/21-22	13/May/2021	19864.26	18.0	0	1787.78	1787.78	0	0	0		0.0		23439.819999999996	21/May/2021						TOWARDS  COMPREHENSIVE AMC OF AC FOR PERIOD OF 1-APRIL 2021 TO 30-SEP 2021(65702)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AELPS7892D1ZQ	Demo Supp Name	02/21-22	B1/DPI/00260/21-22	19/May/2021	250000.0	18.0	0	22500	22500	0	0	0		0.0	99840000	295000.0	19/May/2021	28/May/2021					Senior Consultant-C&B   (For period: 1-May-2021 to 31-May-2021 @ INR250000/- per month)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33AAGCT9976P1ZA	Demo Supp Name	TAG/158	B1/OBI/00330/21-22	17/Apr/2021	33482.0	18.0	6026.76	0	0	0	0	0		0.0		39508.76	25/May/2021						61873  PANCHANI KIRAN RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33AAGCT9976P1ZA	Demo Supp Name	TAG/161	B1/OBI/00331/21-22	17/Apr/2021	88037.0	18.0	15846.66	0	0	0	0	0		0.0		103883.66	25/May/2021						62009  KANNAM SAI KIRAN RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33AAGCT9976P1ZA	Demo Supp Name	TAG/164	B1/OBI/00333/21-22	24/Apr/2021	47045.0	18.0	8468.1	0	0	0	0	0		0.0		55513.1	25/May/2021						62210  KODEBOYINA SANDHYA PRASANNA LAKSHMI RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33AAGCT9976P1ZA	Demo Supp Name	TAG/152	B1/OBI/00326/21-22	17/Apr/2021	36478.0	18.0	6566.04	0	0	0	0	0		0.0		43044.04	25/May/2021						61519  ALPHONSA GROVER RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33AAGCT9976P1ZA	Demo Supp Name	TAG/153	B1/OBI/00327/21-22	17/Apr/2021	36478.0	18.0	6566.04	0	0	0	0	0		0.0		43044.04	25/May/2021						61520  INFANT FREDDY STANISLAUS JEROME RAJ RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33AAGCT9976P1ZA	Demo Supp Name	TAG/155	B1/OBI/00328/21-22	17/Apr/2021	42738.0	18.0	7692.84	0	0	0	0	0		0.0		50430.84	25/May/2021						61852  SHAIK MAHABUNNISA RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33AAGCT9976P1ZA	Demo Supp Name	TAG/156	B1/OBI/00329/21-22	17/Apr/2021	30483.0	18.0	5486.94	0	0	0	0	0		0.0		35969.94	25/May/2021						61861  TUSHAR DHAKU TAMBE RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33AAGCT9976P1ZA	Demo Supp Name	TAG/163	B1/OBI/00332/21-22	24/Apr/2021	40578.0	18.0	7304.04	0	0	0	0	0		0.0		47882.04	25/May/2021						62209  MADARAJU VENKATA LAKSHMI RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	33AAHCT9943P1ZI	Demo Supp Name	6	B1/OBI/00336/21-22	01/May/2021	31682.0	18.0	5702.76	0	0	0	0	0		0.0		37384.76	25/May/2021						62793  CHAKALI SURESH RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCT3518Q1ZS	Demo Supp Name	2.26E+13	B1/DPE/00024/21-22	22/May/2021	687.0	18.0	0	61.83	61.83	0	0	0		0.0		810.6600000000001	24/May/2021						twds laptops insurance renewal	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCT3518Q1ZS	Demo Supp Name	2.26E+13	B1/DPE/00024/21-22	22/May/2021	474.0	18.0	0	42.66	42.66	0	0	0		0.0		559.3199999999999	24/May/2021						twds laptops insurance renewal	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCT3518Q1ZS	Demo Supp Name	2.26E+13	B1/DPE/00024/21-22	22/May/2021	742.0	18.0	0	66.78	66.78	0	0	0		0.0		875.56	24/May/2021						twds laptops insurance renewal	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCT3518Q1ZS	Demo Supp Name	2.26E+13	B1/DPI/00332/21-22	23/May/2021	394.0	18.0	0	35.46	35.46	0	0	0		0.0	995411	464.91999999999996	24/May/2021						TWDS general insurance service for period of April month 2021	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCT3518Q1ZS	Demo Supp Name	2.26E+13	B1/DPI/00259/21-22	13/May/2021	721.0	18.0	0	64.89	64.89	0	0	0		0.0	995411	850.78	19/May/2021						TWDS general insurance service for period of March month 2021	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292104G10001460	B1/OBI/00167/21-22	02/Apr/2021	131250.0	18.0	0	11812.5	11812.5	0	0	0		0.0		154875.0	10/May/2021	20/May/2021					150MBPS FROM BLR 1 TO B:R 2 FROM 01.APR.21 TO 30.JUN.21(66163)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292104G10001192	B1/OBI/00166/21-22	02/Apr/2021	409500.0	18.0	0	36855	36855	0	0	0		0.0		483210.0	10/May/2021						200MBPS INTERNET AT BLR 1 FROM 01.APR.21 TO 30.JUN.21(66175)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292104G10009077	B2/OBI/00031/21-22	08/Apr/2021	150000.0	18.0	0	13500	13500	0	0	0		0.0		177000.0	05/May/2021	13/May/2021					50MBPS MPLS AT BLR 2 FROM 01.APR.21 TO 30.JUN.21(66159)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292012G10067515	B2/OBI/00055/21-22	02/Dec/2020	192499.95	18.0	0	17325	17325	0	0	0		0.0		227149.95	25/May/2021						50 MBPS SECONDARY MPLS AT BLR 1 FROM 01.JAN.21 TO 31.MAR.21	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292104G10008742	B1/OBI/00165/21-22	08/Apr/2021	230000.01	18.0	0	20700	20700	0	0	0		0.0		271400.01	10/May/2021	20/May/2021					70MBPS MPLS AT BLR 1 FROM 01.APR.21 TO 30.JUN.21(66150)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292104IE000129	B1/OBI/00140/21-22	02/Apr/2021	10500.0	18.0	0	945	945	0	0	0		0.0		12390.0	02/May/2021	13/May/2021					US DID NUMBERS AT BLR 1 FOR 01.MARCH.21 TO 31.MARCH.21	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292105IE000397	B1/OBI/00236/21-22	02/May/2021	10500.0	18.0	0	945	945	0	0	0		0.0		12390.0	20/May/2021						US DID NUMBERS AT BLR 1 FOR APR'21(66151)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292104G10006146	B1/OBI/00197/21-22	02/Apr/2021	150000.0	18.0	0	13500	13500	0	0	0		0.0		177000.0	14/May/2021	28/May/2021					RECURRING CHARGES 01-APR-21 TO 30-JUN-21(64417)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292104G10008693	B1/OBI/00163/21-22	08/Apr/2021	107499.99	18.0	0	9675	9675	0	0	0		0.0		126849.99	10/May/2021	20/May/2021					4MBPS PLC CHARGES AT BLR 1 FROM 01.APR.21 TO 30.JUN.21	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292104G10009079	B1/OBI/00164/21-22	08/Apr/2021	114999.99	18.0	0	10350	10350	0	0	0		0.0		135699.99	10/May/2021	20/May/2021					4MBPS PLC CHARGES AT BLR 1 FROM 01.APR.21 TO 30.JUN.21	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292104G10006146	B1/OBI/00197/21-22	02/Apr/2021	4749.99	18.0	0	427.5	427.5	0	0	0		0.0		5604.99	14/May/2021	28/May/2021					RECURRING CHARGES 01-APR-21 TO 30-JUN-21(64417)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292104IE000129	B1/OBI/00140/21-22	02/Apr/2021	4.24	18.0	0	0.38	0.38	0	0	0		0.0		5.0	02/May/2021	13/May/2021					US DID NUMBERS AT BLR 1 FOR 01.MARCH.21 TO 31.MARCH.21	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACV2808C1ZL	Demo Supp Name	292105IE000397	B1/OBI/00236/21-22	02/May/2021	4.94	18.0	0	0.44	0.44	0	0	0		0.0		5.820000000000001	20/May/2021						US DID NUMBERS AT BLR 1 FOR APR'21(66151)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAGCT1780P1ZL	Demo Supp Name	045/2021-22	B2/OBI/00043/21-22	23/Apr/2021	60000.0	18.0	0	5400	5400	0	0	0		0.0		70800.0	17/May/2021	20/May/2021					TOWARDS SUPPLY OF SMART SWEEPING MACHINE -MODEL : CM-01-S FOR APRIL MONTH	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCU9831H2ZX	Demo Supp Name	UIP-IN2122-00005	B2/OBI/00032/21-22	12/Apr/2021	333246.16	18.0	0	29992.15	29992.15	0	0	0		0.0		393230.46	05/May/2021	13/May/2021					TWDS UIPATH PROFESSIONAL SERVICES FOR THE PERIOD OF 28-FEB-21 TO 3-APR-21	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCU9831H2ZX	Demo Supp Name	UIP-IN2122-00005	B2/OBI/00032/21-22	12/Apr/2021	770421.3	18.0	0	69337.92	69337.92	0	0	0		0.0		909097.1400000001	05/May/2021	13/May/2021					TWDS UIPATH PROFESSIONAL SERVICES FOR THE PERIOD OF 28-FEB-21 TO 3-APR-21	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACU2525K1Z7	Demo Supp Name	72276-B	B1/OBI/00226/21-22	08/Mar/2021	27633.75	18.0	0	2487.04	2487.04	0	0	0		0.0		32607.83	19/May/2021						EMP ID : 62332 NAME : S SHANKAR LINGAM PURPOSE : MEETING WITH CEO PROCESS : IT INFRASTRUCTURE VERTICAL : GENERAL SUPPORT ( FOOD AND BEVERAGES CHARGES )	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Ineligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACU2525K1Z7	Demo Supp Name	72232-B	B1/OBI/00215/21-22	08/Mar/2021	792.0	12.0	0	47.52	47.52	0	0	0		0.0		887.04	18/May/2021						EMP ID : 60239 NAME : VEDANTAM RAMA VISWANADH PURPOSE : MEETING WITH CEO PROCESS : ERP VERTICAL : GENERAL SUPPORT(SERVICE CHARGES)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACU2525K1Z7	Demo Supp Name	72276-B	B1/OBI/00226/21-22	08/Mar/2021	972.0	12.0	0	58.32	58.32	0	0	0		0.0		1088.6399999999999	19/May/2021						EMP ID : 62332 NAME : S SHANKAR LINGAM PURPOSE : MEETING WITH CEO PROCESS : IT INFRASTRUCTURE VERTICAL : GENERAL SUPPORT ( ROOM SERVICE CHARGES)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACU2525K1Z7	Demo Supp Name	72549-B	B1/OBI/00230/21-22	20/Mar/2021	242.5	12.0	0	14.55	14.55	0	0	0		0.0		271.6	19/May/2021	28/May/2021					EMP ID : 18 NAME : BASKARAN GOPALAN PURPOSE : OFFICAL PROCESS : SERVICE LINE VERTICAL : SERVICE LINE ( SERVICE CHARGES )	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACU2525K1Z7	Demo Supp Name	72738-B	B1/OBI/00233/21-22	21/Mar/2021	570.0	12.0	0	34.2	34.2	0	0	0		0.0		638.4000000000001	19/May/2021	28/May/2021					EMP ID : NA NAME : RAHUL SHARMA PURPOSE : ORACLE FUSION PROCESS : FINANCE VERTICAL : GENERAL SUPPORT ( SERVICE CHARGES )	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AABCU4679B1ZH	Demo Supp Name	2105856153	B1/OBI/00168/21-22	04/May/2021	1203720.69	18.0	216669.72	0	0	0	0	0		0.0		1420390.41	11/May/2021	20/May/2021					VOICE CHARGES AT BLR 1 FROM 01-04-2021 TO 30-04-2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACU1753D1ZI	Demo Supp Name	23909	B1/OBI/00186/21-22	06/Apr/2021	3000.0	18.0	0	270	270	0	0	0		0.0		3540.0	12/May/2021	28/May/2021					TOWARDS REFILLING OF FIRE EXTINGUISHERS AND HP TEST FOR MARCH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
